Groups:
artData =, artData[7], artData[6], artData[5], artData[4], artData[3], artData[2], artData[1], artData[0],  hex
artAddr =, artAddr[9], artAddr[8], artAddr[7], artAddr[6], artAddr[5], artAddr[4], artAddr[3], artAddr[2], artAddr[1], artAddr[0],  hex
ShiftWindowFilter:inst|fineAddr =, ShiftWindowFilter:inst|fineAddr[9], ShiftWindowFilter:inst|fineAddr[8], ShiftWindowFilter:inst|fineAddr[7], ShiftWindowFilter:inst|fineAddr[6], ShiftWindowFilter:inst|fineAddr[5], ShiftWindowFilter:inst|fineAddr[4], ShiftWindowFilter:inst|fineAddr[3], ShiftWindowFilter:inst|fineAddr[2], ShiftWindowFilter:inst|fineAddr[1], ShiftWindowFilter:inst|fineAddr[0],  hex

Data:
time unit: ns, artData, artData[7], artData[6], artData[5], artData[4], artData[3], artData[2], artData[1], artData[0], artAddr, artAddr[9], artAddr[8], artAddr[7], artAddr[6], artAddr[5], artAddr[4], artAddr[3], artAddr[2], artAddr[1], artAddr[0], ShiftWindowFilter:inst|fineAddr, ShiftWindowFilter:inst|fineAddr[9], ShiftWindowFilter:inst|fineAddr[8], ShiftWindowFilter:inst|fineAddr[7], ShiftWindowFilter:inst|fineAddr[6], ShiftWindowFilter:inst|fineAddr[5], ShiftWindowFilter:inst|fineAddr[4], ShiftWindowFilter:inst|fineAddr[3], ShiftWindowFilter:inst|fineAddr[2], ShiftWindowFilter:inst|fineAddr[1], ShiftWindowFilter:inst|fineAddr[0], artRD, artWR, artDIR, 
0, XX, X, X, X, X, X, X, X, X, XXX, X, X, X, X, X, X, X, X, X, X, XXX, X, X, X, X, X, X, X, X, X, X, X, X, X, 
11150, FF, 1, 1, 1, 1, 1, 1, 1, 1, 07A, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 37B, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 
11160, FF, 1, 1, 1, 1, 1, 1, 1, 1, 07A, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 37B, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 
11170, FF, 1, 1, 1, 1, 1, 1, 1, 1, 07A, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 37B, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 
11180, FF, 1, 1, 1, 1, 1, 1, 1, 1, 07A, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 37B, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 
11190, FF, 1, 1, 1, 1, 1, 1, 1, 1, 07A, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 37B, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 
11200, FF, 1, 1, 1, 1, 1, 1, 1, 1, 07A, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 37B, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 
11210, FF, 1, 1, 1, 1, 1, 1, 1, 1, 07A, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 37B, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 
11220, FF, 1, 1, 1, 1, 1, 1, 1, 1, 07A, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 37B, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 
11230, FF, 1, 1, 1, 1, 1, 1, 1, 1, 07A, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 37B, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 
11240, FF, 1, 1, 1, 1, 1, 1, 1, 1, 07A, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 37B, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 
11250, FF, 1, 1, 1, 1, 1, 1, 1, 1, 07A, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 37B, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 
11260, FF, 1, 1, 1, 1, 1, 1, 1, 1, 07A, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 37B, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 
11270, FF, 1, 1, 1, 1, 1, 1, 1, 1, 07A, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 37B, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 
11280, FF, 1, 1, 1, 1, 1, 1, 1, 1, 07A, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 37B, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 
11290, FF, 1, 1, 1, 1, 1, 1, 1, 1, 07A, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 37B, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 
11300, FF, 1, 1, 1, 1, 1, 1, 1, 1, 07A, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 37B, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 
11310, FF, 1, 1, 1, 1, 1, 1, 1, 1, 07A, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 37B, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 
11320, FF, 1, 1, 1, 1, 1, 1, 1, 1, 07A, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 37B, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 
11330, FF, 1, 1, 1, 1, 1, 1, 1, 1, 07A, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 37B, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 
11340, FF, 1, 1, 1, 1, 1, 1, 1, 1, 07A, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 37B, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 
11350, FF, 1, 1, 1, 1, 1, 1, 1, 1, 07A, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 37B, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 
11360, FF, 1, 1, 1, 1, 1, 1, 1, 1, 07A, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 37B, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 
11370, FF, 1, 1, 1, 1, 1, 1, 1, 1, 07A, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 37B, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 
11380, FF, 1, 1, 1, 1, 1, 1, 1, 1, 07A, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 37B, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 
11390, FF, 1, 1, 1, 1, 1, 1, 1, 1, 07A, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 37B, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 
11400, FF, 1, 1, 1, 1, 1, 1, 1, 1, 07A, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 37B, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 
11410, FF, 1, 1, 1, 1, 1, 1, 1, 1, 07A, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 37B, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 
11420, FF, 1, 1, 1, 1, 1, 1, 1, 1, 07A, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 37B, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 
11430, FF, 1, 1, 1, 1, 1, 1, 1, 1, 07A, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 37B, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 
11440, FF, 1, 1, 1, 1, 1, 1, 1, 1, 07A, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 37B, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 
11450, FF, 1, 1, 1, 1, 1, 1, 1, 1, 07A, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 37B, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 
11460, FF, 1, 1, 1, 1, 1, 1, 1, 1, 07A, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 37B, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 
11470, FF, 1, 1, 1, 1, 1, 1, 1, 1, 07A, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 37B, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 
11480, FF, 1, 1, 1, 1, 1, 1, 1, 1, 07A, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 37B, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 
11490, FF, 1, 1, 1, 1, 1, 1, 1, 1, 07A, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 37B, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 
11500, FF, 1, 1, 1, 1, 1, 1, 1, 1, 07B, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 37B, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 
11510, FF, 1, 1, 1, 1, 1, 1, 1, 1, 07B, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 37B, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 
11520, FF, 1, 1, 1, 1, 1, 1, 1, 1, 07B, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 37B, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 
11530, FF, 1, 1, 1, 1, 1, 1, 1, 1, 323, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 37B, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 
11540, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 37B, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 
11550, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
11560, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
11570, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
11580, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
11590, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
11600, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
11610, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
11620, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
11630, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
11640, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
11650, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
11660, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
11670, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
11680, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
11690, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
11700, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
11710, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
11720, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
11730, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
11740, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
11750, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
11760, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
11770, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
11780, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
11790, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
11800, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
11810, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
11820, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
11830, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
11840, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
11850, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
11860, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
11870, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
11880, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
11890, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
11900, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
11910, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
11920, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
11930, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
11940, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
11950, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
11960, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
11970, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
11980, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
11990, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
12000, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
12010, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
12020, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
12030, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
12040, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
12050, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
12060, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
12070, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
12080, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
12090, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
12100, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
12110, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
12120, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
12130, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
12140, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
12150, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
12160, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
12170, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
12180, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
12190, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
12200, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
12210, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
12220, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
12230, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
12240, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
12250, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
12260, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
12270, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
12280, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
12290, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
12300, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
12310, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
12320, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
12330, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
12340, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
12350, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
12360, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
